dimension,theme,type,detail,standard_code,urls,resource_code
Ambiente,Insumos,Curso,Curso: Insumos,A030,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-insumos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3/'}",000232
Ambiente,Insumos,Curso,Curso: Insumos,A031,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-insumos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3/'}",000233
Ambiente,Insumos,Curso,Curso: Insumos,A032,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-insumos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3/'}",000234
Ambiente,Insumos,Curso,Curso: Insumos,A033,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-insumos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3/'}",000235
Ambiente,Insumos,Curso,Curso: Insumos,A034,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-insumos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3/'}",000236
Ambiente,Insumos,Curso,Curso: Insumos,A035,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-insumos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3/'}",000237
Ambiente,Insumos,Curso,Curso: Insumos,A036,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-insumos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3/'}",000238
Ambiente,Residuos,Curso,Curso: Residuos,A037,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000239
Ambiente,Residuos,Curso,Curso: Residuos,A038,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000240
Ambiente,Residuos,Curso,Curso: Residuos,A039,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000241
Ambiente,Residuos,Curso,Curso: Residuos,A040,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000242
Ambiente,Residuos,Curso,Curso: Residuos,A041,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000243
Ambiente,Residuos,Curso,Curso: Residuos,A042,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000244
Ambiente,Residuos,Curso,Curso: Residuos,A043,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000245
Ambiente,Residuos,Curso,Curso: Residuos,A044,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000246
Ambiente,Residuos,Curso,Curso: Residuos,A045,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000247
Ambiente,Residuos,Curso,Curso: Residuos,A046,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000248
Ambiente,Residuos,Curso,Curso: Residuos,A047,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000249
Ambiente,Residuos,Curso,Curso: Residuos,A048,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000250
Ambiente,Residuos,Curso,Curso: Residuos,A049,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000251
Ambiente,Residuos,Curso,Curso: Residuos,A050,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000252
Ambiente,Residuos,Curso,Curso: Residuos,A051,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-sustentable-de-residuos/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-2/'}",000253
Ambiente,Energía,Curso,Curso: Energía,A052,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000254
Ambiente,Energía,Curso,Curso: Energía,A053,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000255
Ambiente,Energía,Curso,Curso: Energía,A054,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000256
Ambiente,Energía,Curso,Curso: Energía,A055,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000257
Ambiente,Energía,Curso,Curso: Energía,A056,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000258
Ambiente,Energía,Curso,Curso: Energía,A057,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000259
Ambiente,Energía,Curso,Curso: Energía,A058,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000260
Ambiente,Energía,Curso,Curso: Energía,A059,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000261
Ambiente,Energía,Curso,Curso: Energía,A060,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000262
Ambiente,Energía,Curso,Curso: Energía,A061,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000263
Ambiente,Energía,Curso,Curso: Energía,A062,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-energia-y-eficiencia-energetica/', 'curso': 'https://www.chileagricola.cl/courses/82151/'}",000264
Ambiente,GEI,Curso,Curso: GEI,A063,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gei-y-cambio-climatico/', 'curso': 'https://www.chileagricola.cl/courses/81303-2/'}",000265
Ambiente,GEI,Curso,Curso: GEI,A064,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gei-y-cambio-climatico/', 'curso': 'https://www.chileagricola.cl/courses/81303-2/'}",000266
Ambiente,GEI,Curso,Curso: GEI,A065,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gei-y-cambio-climatico/', 'curso': 'https://www.chileagricola.cl/courses/81303-2/'}",000267
Ambiente,GEI,Curso,Curso: GEI,A066,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gei-y-cambio-climatico/', 'curso': 'https://www.chileagricola.cl/courses/81303-2/'}",000268
Ambiente,GEI,Curso,Curso: GEI,A067,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gei-y-cambio-climatico/', 'curso': 'https://www.chileagricola.cl/courses/81303-2/'}",000269
Ambiente,GEI,Curso,Curso: GEI,A068,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gei-y-cambio-climatico/', 'curso': 'https://www.chileagricola.cl/courses/81303-2/'}",000270
Ambiente,GEI,Curso,Curso: GEI,A069,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gei-y-cambio-climatico/', 'curso': 'https://www.chileagricola.cl/courses/81303-2/'}",000271
Calidad,Calidad,Curso,Curso: Calidad,A070,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000272
Calidad,Calidad,Curso,Curso: Calidad,A071,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000273
Calidad,Calidad,Curso,Curso: Calidad,A072,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000274
Calidad,Calidad,Curso,Curso: Calidad,A073,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000275
Calidad,Calidad,Curso,Curso: Calidad,A074,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000276
Calidad,Calidad,Curso,Curso: Calidad,A075,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000277
Calidad,Calidad,Curso,Curso: Calidad,A076,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000278
Calidad,Calidad,Curso,Curso: Calidad,A077,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000279
Calidad,Calidad,Curso,Curso: Calidad,A078,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000280
Calidad,Calidad,Curso,Curso: Calidad,A079,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000281
Calidad,Calidad,Curso,Curso: Calidad,A080,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000282
Calidad,Calidad,Curso,Curso: Calidad,A081,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000283
Calidad,Calidad,Curso,Curso: Calidad,A082,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-calidad/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2/'}",000284
Calidad,Inocuidad,Curso,Curso: Inocuidad,A083,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000285
Calidad,Inocuidad,Curso,Curso: Inocuidad,A084,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000286
Calidad,Inocuidad,Curso,Curso: Inocuidad,A085,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000287
Calidad,Inocuidad,Curso,Curso: Inocuidad,A086,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000288
Calidad,Inocuidad,Curso,Curso: Inocuidad,A087,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000289
Calidad,Inocuidad,Curso,Curso: Inocuidad,A088,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000290
Calidad,Inocuidad,Curso,Curso: Inocuidad,A089,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000291
Calidad,Inocuidad,Curso,Curso: Inocuidad,A090,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000292
Calidad,Inocuidad,Curso,Curso: Inocuidad,A091,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000293
Calidad,Inocuidad,Curso,Curso: Inocuidad,A092,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000294
Calidad,Inocuidad,Curso,Curso: Inocuidad,A093,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000295
Calidad,Inocuidad,Curso,Curso: Inocuidad,A094,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000296
Calidad,Inocuidad,Curso,Curso: Inocuidad,A095,"{'web': 'https://ciruelacertificada.cl/recurso/curso-gestion-de-la-inocuidad-alimentaria/', 'curso': 'https://www.chileagricola.cl/courses/81303-2-3-2-2/'}",000297
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A096,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000298
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A097,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000299
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A098,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000300
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A099,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000301
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A100,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000302
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A101,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000303
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A102,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000304
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A103,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000305
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A104,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000306
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A105,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000307
Gestión ,Viabilidad económica,Curso,Curso: Viabilidad económica,A106,"{'web': 'https://ciruelacertificada.cl/recurso/curso-viabilidad-economica/', 'curso': 'https://www.chileagricola.cl/courses/estandar-sustentabilidad-industria-de-ciruelas-deshidratadas-viabilidad-economica/'}",000308
Social,CT y PS,Curso,Curso: Condiciones de trabajo y protección social,A116,"{'web': 'https://ciruelacertificada.cl/recurso/curso-condiciones-laborales-y-proteccion-social/', 'curso': 'https://www.chileagricola.cl/courses/82151-2-3/'}",000309
Social,CT y PS,Curso,Curso: Condiciones de trabajo y protección social,A117,"{'web': 'https://ciruelacertificada.cl/recurso/curso-condiciones-laborales-y-proteccion-social/', 'curso': 'https://www.chileagricola.cl/courses/82151-2-3/'}",000310
Social,CT y PS,Curso,Curso: Condiciones de trabajo y protección social,A118,"{'web': 'https://ciruelacertificada.cl/recurso/curso-condiciones-laborales-y-proteccion-social/', 'curso': 'https://www.chileagricola.cl/courses/82151-2-3/'}",000311
Social,CT y PS,Curso,Curso: Condiciones de trabajo y protección social,A119,"{'web': 'https://ciruelacertificada.cl/recurso/curso-condiciones-laborales-y-proteccion-social/', 'curso': 'https://www.chileagricola.cl/courses/82151-2-3/'}",000312
Social,CT y PS,Curso,Curso: Condiciones de trabajo y protección social,A120,"{'web': 'https://ciruelacertificada.cl/recurso/curso-condiciones-laborales-y-proteccion-social/', 'curso': 'https://www.chileagricola.cl/courses/82151-2-3/'}",000313
Social,CT y PS,Curso,Curso: Condiciones de trabajo y protección social,A121,"{'web': 'https://ciruelacertificada.cl/recurso/curso-condiciones-laborales-y-proteccion-social/', 'curso': 'https://www.chileagricola.cl/courses/82151-2-3/'}",000314
Social,CT y PS,Curso,Curso: Condiciones de trabajo y protección social,A122,"{'web': 'https://ciruelacertificada.cl/recurso/curso-condiciones-laborales-y-proteccion-social/', 'curso': 'https://www.chileagricola.cl/courses/82151-2-3/'}",000315
